# Chunk-averaged data for fix binvelocity_data and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount vx
161000 31 1949.0000000000002
  2 2.75 60.4189 -0.000851141
  3 4.58333 36.116 -0.00076886
  4 6.41667 53.72 -0.000738809
  5 8.25 50.8289 -0.00075027
  6 10.0833 46.1366 -0.000581481
  7 11.9167 50.0403 -0.000240486
  8 13.75 47.0837 -0.000203486
  9 15.5833 48.6777 -0.000195907
  10 17.4167 47.8617 -0.00025441
  11 19.25 49.9111 -7.93788e-07
  12 21.0833 48.1666 -4.59874e-05
  13 22.9167 50.9166 4.07462e-05
  14 24.75 47.2026 0.000185717
  15 26.5833 48.75 0.000331787
  16 28.4167 48.5129 0.000266881
  17 30.25 45.5037 0.000295158
  18 32.0833 49.1423 1.13e-05
  19 33.9167 46.856 0.000221561
  20 35.75 48.2446 0.000408704
  21 37.5833 47.6311 0.000529467
  22 39.4167 48.0466 0.000852573
  23 41.25 46.4589 0.000729674
  24 43.0833 51.1411 0.00071858
  25 44.9167 33.7849 0.000714206
  26 46.75 73.5054 0.000778381
  27 48.5833 0.306 0.00212829
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
2572500 31 1949
  1 0.916667 362.028 -0.00169982
  2 2.75 61.98 -0.000724605
  3 4.58333 32.3617 -0.000707206
  4 6.41667 56.0557 -0.000748652
  5 8.25 43.3211 -0.0005547
  6 10.0833 47.1934 -0.000578148
  7 11.9167 49.0326 -0.000511047
  8 13.75 45.9029 -0.000532143
  9 15.5833 49.5391 -0.000492229
  10 17.4167 44.4174 -0.000392213
  11 19.25 46.672 -0.00032876
  12 21.0833 47.3763 0.000157812
  13 22.9167 46.7394 0.000115473
  14 24.75 50.7511 0.000276567
  15 26.5833 49.6737 0.000455558
  16 28.4167 46.8397 0.000450368
  17 30.25 49.2957 0.000734893
  18 32.0833 48.1294 0.000473362
  19 33.9167 48.5643 0.00048048
  20 35.75 48.078 0.00063479
  21 37.5833 51.2114 0.000515271
  22 39.4167 45.6389 0.000450567
  23 41.25 49.7609 0.000235671
  24 43.0833 52.7337 0.000435378
  25 44.9167 36.478 0.00053264
  26 46.75 76.8726 0.000424503
  27 48.5833 0.353143 -0.000132284
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
2576000 31 1949
  1 0.916667 362.055 -0.00170021
  2 2.75 62.6649 -0.000957591
  3 4.58333 34.2537 -0.00113686
  4 6.41667 54.2897 -0.000785276
  5 8.25 45.4371 -0.000830313
  6 10.0833 48.2334 -0.000830077
  7 11.9167 49.0274 -0.000545869
  8 13.75 45.736 -0.000269956
  9 15.5833 49.5194 -0.000170143
  10 17.4167 48.26 -5.43148e-05
  11 19.25 46.4626 -1.41668e-05
  12 21.0833 46.5617 0.00015433
  13 22.9167 45.7609 0.000272698
  14 24.75 48.8789 0.000216122
  15 26.5833 48.5737 0.000430845
  16 28.4167 48.2509 0.000249518
  17 30.25 46.5403 0.000249831
  18 32.0833 48.2709 0.000168918
  19 33.9167 49.2057 0.000255278
  20 35.75 46.7423 0.000439297
  21 37.5833 50.4214 0.00035085
  22 39.4167 44.2603 0.000526882
  23 41.25 49.6597 0.000394665
  24 43.0833 53.9966 0.000422257
  25 44.9167 35.5066 0.000605758
  26 46.75 78.17 0.000681176
  27 48.5833 0.260571 0.00131734
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
2579500 31 1949.0000000000002
  1 0.916667 362.086 -0.00169997
  2 2.75 62.6737 -0.000625688
  3 4.58333 33.0411 -0.000576751
  4 6.41667 53.3451 -0.000389046
  5 8.25 45.6823 -0.000390895
  6 10.0833 46.8337 -0.000599025
  7 11.9167 47.0074 -0.000534833
  8 13.75 47.4809 -0.000667966
  9 15.5833 46.9986 -0.000686798
  10 17.4167 48.7509 -0.000523074
  11 19.25 48.1306 -0.000368074
  12 21.0833 48.6957 -0.000214537
  13 22.9167 47.686 -0.0001038
  14 24.75 47.9077 -8.56112e-05
  15 26.5833 49.5217 0.000113853
  16 28.4167 50.6051 -2.66311e-05
  17 30.25 49.0203 5.17487e-05
  18 32.0833 48.8829 6.11901e-05
  19 33.9167 47.1143 0.000208501
  20 35.75 49.5614 0.000441405
  21 37.5833 48.1686 0.000806797
  22 39.4167 44.7274 0.00071786
  23 41.25 48.5866 0.000798106
  24 43.0833 52.2677 0.000765273
  25 44.9167 35.282 0.000598996
  26 46.75 76.922 0.000856933
  27 48.5833 0.0205714 0.00537256
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
2583000 31 1948.9999999999998
  1 0.916667 362.044 -0.00170029
  2 2.75 63.6457 -0.000920354
  3 4.58333 32.7957 -0.000720095
  4 6.41667 53.6197 -0.000694181
  5 8.25 48.9117 -0.000586372
  6 10.0833 44.8686 -0.000572142
  7 11.9167 49.1223 -0.000395464
  8 13.75 50.6254 -0.000605383
  9 15.5833 45.98 -0.000219435
  10 17.4167 48.402 -7.3523e-05
  11 19.25 47.4323 -2.12929e-05
  12 21.0833 48.1594 -0.000195044
  13 22.9167 44.8114 1.041e-05
  14 24.75 46.3243 5.57712e-05
  15 26.5833 50.2474 0.00018444
  16 28.4167 46.5746 0.000444068
  17 30.25 47.9966 0.000499876
  18 32.0833 47.0631 0.000621731
  19 33.9167 47.5009 0.000342826
  20 35.75 47.1111 0.000322999
  21 37.5833 51.44 9.67888e-05
  22 39.4167 46.6374 5.76622e-05
  23 41.25 48.7369 0.000262252
  24 43.0833 54.7063 0.000341186
  25 44.9167 35.556 0.00043791
  26 46.75 76.3986 0.000142192
  27 48.5833 0.288286 0.000940033
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
2586500 31 1949.0000000000002
  1 0.916667 362.009 -0.00169995
  2 2.75 62.7111 -0.000324062
  3 4.58333 35.3817 -0.000403225
  4 6.41667 53.4854 -5.81684e-05
  5 8.25 45.7063 -0.000272101
  6 10.0833 48.3389 -0.000449138
  7 11.9167 48.8403 -0.000365666
  8 13.75 49.2983 -0.0002957
  9 15.5833 48.2409 -0.00023224
  10 17.4167 48.316 -0.000377726
  11 19.25 47.236 -0.000361439
  12 21.0833 50.8594 -0.000200687
  13 22.9167 43.8923 -0.00011661
  14 24.75 49.2611 -0.000169402
  15 26.5833 48.6814 -0.00020582
  16 28.4167 44.3991 -6.03323e-05
  17 30.25 50.3149 -0.000301826
  18 32.0833 43.2831 4.89274e-05
  19 33.9167 49.3869 -5.25109e-05
  20 35.75 47.4809 0.000217424
  21 37.5833 47.9637 7.98457e-05
  22 39.4167 49.624 0.000242144
  23 41.25 47.7826 0.0003257
  24 43.0833 51.7106 0.000469005
  25 44.9167 38.6614 0.000436341
  26 46.75 73.9169 0.00065214
  27 48.5833 0.217429 0.00173955
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
2590000 31 1949.0000000000002
  1 0.916667 362.038 -0.00169952
  2 2.75 62.5551 -0.000427856
  3 4.58333 32.7343 -0.000104465
  4 6.41667 53.0609 1.63448e-05
  5 8.25 44.676 -0.000174985
  6 10.0833 46.8343 -0.000245435
  7 11.9167 44.1134 -0.000272018
  8 13.75 52.4749 -0.000302903
  9 15.5833 45.8734 -0.000481856
  10 17.4167 50.5257 -0.000779944
  11 19.25 46.8054 -0.000671713
  12 21.0833 47.1786 -0.000355368
  13 22.9167 49.3923 -0.000250968
  14 24.75 47.8126 -6.04972e-05
  15 26.5833 48.8629 -7.8921e-05
  16 28.4167 44.3774 7.85932e-05
  17 30.25 49.7154 0.00039641
  18 32.0833 46.8286 0.000434558
  19 33.9167 50.736 0.000603375
  20 35.75 48.9957 0.000471063
  21 37.5833 50.2697 0.000306196
  22 39.4167 43.5011 -2.77802e-05
  23 41.25 52.312 0.000150839
  24 43.0833 51.0086 0.000207011
  25 44.9167 40.1446 0.000404516
  26 46.75 74.0869 0.000345801
  27 48.5833 0.0865714 -0.000368519
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
2593500 31 1948.9999999999995
  1 0.916667 362 -0.0017
  2 2.75 62.242 -0.000413323
  3 4.58333 32.484 -0.00043003
  4 6.41667 54.552 -0.00045764
  5 8.25 46.4206 -0.000327194
  6 10.0833 45.4371 -0.000425397
  7 11.9167 47.3477 -0.000312275
  8 13.75 47.9383 -0.000220273
  9 15.5833 48.6969 -0.000256838
  10 17.4167 47.1291 5.25963e-05
  11 19.25 47.678 0.000143382
  12 21.0833 48.4197 0.000119704
  13 22.9167 47.1254 0.000398642
  14 24.75 49.9174 0.000347441
  15 26.5833 46.2377 0.000371263
  16 28.4167 47.1349 0.000183868
  17 30.25 46.2026 0.00039701
  18 32.0833 50.1694 0.000320019
  19 33.9167 46.256 4.96264e-05
  20 35.75 51.5974 5.50319e-05
  21 37.5833 47.1154 0.000124902
  22 39.4167 48.7546 -2.14139e-05
  23 41.25 48.6269 0.00023563
  24 43.0833 53.736 0.0002537
  25 44.9167 37.1209 0.000109123
  26 46.75 76.6511 8.2843e-05
  27 48.5833 0.00885714 -0.00448719
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
2597000 31 1949
  1 0.916667 362 -0.0017
  2 2.75 64.182 0.000281482
  3 4.58333 31.0317 4.32928e-06
  4 6.41667 56.0577 -0.000111925
  5 8.25 46.886 4.75163e-05
  6 10.0833 46.8783 -0.000169166
  7 11.9167 49.1043 -0.000345306
  8 13.75 46.832 -0.000290484
  9 15.5833 50.3274 -0.000114846
  10 17.4167 44.9386 0.000125801
  11 19.25 49.2046 0.000199239
  12 21.0833 46.6563 9.86031e-05
  13 22.9167 50.6489 5.84001e-05
  14 24.75 46.1946 4.12013e-05
  15 26.5833 48.3369 0.00014823
  16 28.4167 46.7043 -3.94504e-05
  17 30.25 48.7677 0.000366096
  18 32.0833 48.3494 0.000369637
  19 33.9167 46.9223 0.000389332
  20 35.75 48.9991 0.000293813
  21 37.5833 47.4949 0.000183084
  22 39.4167 47.2077 -6.58785e-05
  23 41.25 47.7211 3.68589e-05
  24 43.0833 52.1217 -7.56693e-05
  25 44.9167 36.4146 8.5645e-05
  26 46.75 76.9969 -6.71379e-06
  27 48.5833 0.0211429 0.00407125
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
2600500 31 1948.9999999999998
  1 0.916667 362.022 -0.00170012
  2 2.75 61.6566 -7.75937e-05
  3 4.58333 32.9709 -3.63463e-05
  4 6.41667 56.7557 -0.000329031
  5 8.25 42.014 2.64539e-05
  6 10.0833 48.5549 0.000124421
  7 11.9167 50.2414 -7.91663e-05
  8 13.75 46.382 -0.000216666
  9 15.5833 46.9754 6.74813e-05
  10 17.4167 47.6863 4.27698e-05
  11 19.25 46.1046 -1.48363e-05
  12 21.0833 48.4926 -6.17468e-07
  13 22.9167 48.4023 -2.97301e-05
  14 24.75 45.558 -2.69356e-05
  15 26.5833 48.9423 0.000139187
  16 28.4167 45.3226 9.95616e-05
  17 30.25 49.7731 2.1225e-05
  18 32.0833 50.5171 7.75253e-05
  19 33.9167 43.6514 -0.000190161
  20 35.75 48.0034 -4.00626e-05
  21 37.5833 48.4234 1.49739e-05
  22 39.4167 46.2657 -8.5674e-05
  23 41.25 51.8689 -0.000106959
  24 43.0833 52.0097 7.72359e-05
  25 44.9167 37.9846 0.000200403
  26 46.75 80.3557 0.000152879
  27 48.5833 0.0654286 0.00936172
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
2604000 31 1948.9999999999998
  1 0.916667 362.026 -0.00170021
  2 2.75 65.5814 -0.000348365
  3 4.58333 30.9634 -0.000186292
  4 6.41667 56.6926 -0.000373737
  5 8.25 45.7554 -0.000510219
  6 10.0833 46.7043 -0.000222015
  7 11.9167 48.0917 -7.12536e-05
  8 13.75 48.5491 -4.3629e-05
  9 15.5833 48.4034 0.000215026
  10 17.4167 47.9183 2.54578e-05
  11 19.25 47.8669 3.51795e-05
  12 21.0833 48.4249 7.4007e-05
  13 22.9167 48.1443 0.000127473
  14 24.75 47.1269 9.31396e-05
  15 26.5833 47.8289 0.000105166
  16 28.4167 50.118 0.000205055
  17 30.25 44.2166 0.000170926
  18 32.0833 51.1194 0.000115742
  19 33.9167 44.5211 0.000245275
  20 35.75 48.1757 3.97583e-05
  21 37.5833 47.6691 0.000161218
  22 39.4167 47.686 0.000193779
  23 41.25 47.864 0.000266413
  24 43.0833 51.9591 0.000265976
  25 44.9167 36.4949 -4.69656e-05
  26 46.75 76.9451 0.000172359
  27 48.5833 0.153429 0.000894464
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
2607500 31 1948.9999999999995
  1 0.916667 362 -0.0017
  2 2.75 65.812 -0.000124515
  3 4.58333 31.8954 -0.000160474
  4 6.41667 55.8271 -0.000222571
  5 8.25 44.2489 -0.000378663
  6 10.0833 45.2974 -0.000267653
  7 11.9167 48.6443 -0.000435154
  8 13.75 46.6757 -0.000227315
  9 15.5833 45.5926 -0.000189856
  10 17.4167 49.0926 -5.83719e-06
  11 19.25 46.3886 0.000151191
  12 21.0833 50.862 0.000224994
  13 22.9167 45.4477 0.000408907
  14 24.75 49.0283 0.000401608
  15 26.5833 47.9037 0.000471096
  16 28.4167 48.5826 0.00012962
  17 30.25 48.2263 0.000245571
  18 32.0833 48.4834 -0.000103562
  19 33.9167 49.1486 5.11706e-05
  20 35.75 49.7557 1.36014e-05
  21 37.5833 48.1491 0.000243523
  22 39.4167 45.7451 9.43684e-06
  23 41.25 48.564 8.51703e-05
  24 43.0833 51.0357 0.000142597
  25 44.9167 33.7809 0.000348409
  26 46.75 80.6166 0.000462727
  27 48.5833 0.195714 0.000998877
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
2611000 31 1948.9999999999998
  1 0.916667 362.045 -0.00169973
  2 2.75 64.0754 -0.000323773
  3 4.58333 33.1934 -0.000125276
  4 6.41667 57.478 0.000211715
  5 8.25 43.1351 -2.54201e-05
  6 10.0833 50.1843 0.000271992
  7 11.9167 47.93 0.000458369
  8 13.75 50.3203 0.000403241
  9 15.5833 47.2206 0.000198178
  10 17.4167 48.7034 -0.000127619
  11 19.25 48.118 -6.15674e-05
  12 21.0833 47.8723 -0.000325552
  13 22.9167 47.5611 -0.000132555
  14 24.75 49.7317 -0.000285782
  15 26.5833 48.6974 -0.000263858
  16 28.4167 46.4871 -0.000123291
  17 30.25 47.8346 -6.64374e-05
  18 32.0833 45.6977 3.47248e-05
  19 33.9167 46.448 0.000255406
  20 35.75 48.1109 0.000354463
  21 37.5833 49.0083 0.000438668
  22 39.4167 46.5597 0.000614752
  23 41.25 45.8974 0.000103096
  24 43.0833 52.2029 0.000286049
  25 44.9167 32.09 7.85916e-05
  26 46.75 80.1751 -2.01453e-05
  27 48.5833 0.222 0.00103631
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
2614500 31 1949
  1 0.916667 362.054 -0.00169984
  2 2.75 64.9457 -0.000397428
  3 4.58333 31.4157 -0.000268421
  4 6.41667 56.9263 0.000180147
  5 8.25 44.2154 7.10402e-05
  6 10.0833 46.3891 5.09162e-05
  7 11.9167 48.9209 -0.000138067
  8 13.75 47.5894 -8.71607e-05
  9 15.5833 49.0803 7.84935e-05
  10 17.4167 47.7569 0.000149513
  11 19.25 48.1729 0.000203856
  12 21.0833 46.5046 7.96605e-05
  13 22.9167 47.0591 -5.0564e-05
  14 24.75 46.6254 -6.99324e-06
  15 26.5833 47.8949 -0.000189091
  16 28.4167 47.4963 -0.000142683
  17 30.25 48.104 0.000202973
  18 32.0833 48.5903 0.000232863
  19 33.9167 47.2689 0.000503765
  20 35.75 48.5963 0.000195035
  21 37.5833 47.1286 0.000333948
  22 39.4167 49.3423 0.000200093
  23 41.25 46.5589 0.000301689
  24 43.0833 53.7286 0.000468357
  25 44.9167 36.8471 0.000323756
  26 46.75 77.7071 0.000227447
  27 48.5833 0.0808571 -0.00223229
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
2618000 31 1949
  1 0.916667 362.05 -0.00170011
  2 2.75 66.6526 5.99488e-05
  3 4.58333 33.9274 -0.000207863
  4 6.41667 57.1337 -8.57031e-05
  5 8.25 46.2946 6.40877e-05
  6 10.0833 47.2751 -0.000216101
  7 11.9167 51.6823 -0.000236731
  8 13.75 47.58 -0.000375952
  9 15.5833 48.9491 -0.00039664
  10 17.4167 46.416 -0.000435893
  11 19.25 48.9051 -0.000201644
  12 21.0833 47.2523 -0.000311729
  13 22.9167 48.6346 0.00015328
  14 24.75 46.5509 0.000259007
  15 26.5833 48.4911 0.000379687
  16 28.4167 47.1157 0.000318834
  17 30.25 46.5517 0.000260755
  18 32.0833 48.0797 0.0004288
  19 33.9167 45.7177 0.000335457
  20 35.75 45.9054 6.48306e-05
  21 37.5833 45.534 0.000209704
  22 39.4167 47.6011 0.000161829
  23 41.25 47.8534 0.000305526
  24 43.0833 51.6871 0.000162621
  25 44.9167 36.8543 0.000388765
  26 46.75 75.7134 0.000638824
  27 48.5833 0.591714 0.00198333
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
2621500 31 1948.9999999999998
  1 0.916667 362.028 -0.00170031
  2 2.75 64.7683 -0.000363589
  3 4.58333 31.7309 -0.000437315
  4 6.41667 58.0437 -0.000305681
  5 8.25 45.3314 -0.000280421
  6 10.0833 48.07 -0.000322048
  7 11.9167 49.5817 -0.0002689
  8 13.75 44.7897 -0.000317941
  9 15.5833 49.1929 -0.000271702
  10 17.4167 46.7489 -0.000229166
  11 19.25 49.8989 -0.000329766
  12 21.0833 50.12 -0.000194676
  13 22.9167 48.1811 -0.000281265
  14 24.75 48.2069 -0.000130882
  15 26.5833 48.4771 0.000262485
  16 28.4167 46.7889 -2.09748e-05
  17 30.25 47.5311 0.000187667
  18 32.0833 46.8274 0.000197948
  19 33.9167 47.208 0.000406373
  20 35.75 44.7989 0.00047651
  21 37.5833 46.7351 0.000504378
  22 39.4167 46.4511 0.00047982
  23 41.25 47.4126 0.000428068
  24 43.0833 52.7314 0.000652031
  25 44.9167 37.2643 0.00059836
  26 46.75 77.5083 0.000299045
  27 48.5833 0.573143 0.00178546
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
2625000 31 1949
  1 0.916667 362.025 -0.00169959
  2 2.75 65.0554 -0.000824938
  3 4.58333 32.6106 -0.000705829
  4 6.41667 56.2223 -0.000806371
  5 8.25 45.0703 -0.000684052
  6 10.0833 48.1037 -0.000620186
  7 11.9167 47.6906 -5.72473e-05
  8 13.75 47.8071 -0.00039578
  9 15.5833 47.4737 -0.000248389
  10 17.4167 45.4271 0.000159305
  11 19.25 47.1989 -0.000309201
  12 21.0833 51.0934 8.35805e-05
  13 22.9167 47.3457 -7.00575e-05
  14 24.75 47.2063 4.51171e-05
  15 26.5833 46.5157 0.000179576
  16 28.4167 48.0849 0.000236239
  17 30.25 48.8886 0.000169245
  18 32.0833 48.004 2.19116e-05
  19 33.9167 48.6546 0.000248345
  20 35.75 45.5143 0.000305547
  21 37.5833 49.2574 0.000453703
  22 39.4167 45.3223 0.000612168
  23 41.25 48.3971 0.000450932
  24 43.0833 53.1263 0.000486815
  25 44.9167 36.8611 0.000564735
  26 46.75 77.804 0.00054882
  27 48.5833 0.239429 0.000915572
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
2628500 31 1949.0000000000002
  1 0.916667 362 -0.0017
  2 2.75 65.8323 -0.000218224
  3 4.58333 30.2523 -0.00039629
  4 6.41667 58.5186 -0.000265651
  5 8.25 46.3023 -0.000333832
  6 10.0833 48.082 -0.000316128
  7 11.9167 49.0834 -0.000306786
  8 13.75 45.0957 -0.000278276
  9 15.5833 46.7449 -0.000406713
  10 17.4167 47.6234 -0.000428457
  11 19.25 47.2937 -4.01773e-05
  12 21.0833 49.39 -5.95468e-05
  13 22.9167 46.852 2.68413e-05
  14 24.75 47.8877 0.000155858
  15 26.5833 46.8103 0.000240903
  16 28.4167 46.9206 0.000479609
  17 30.25 48.9814 0.000203567
  18 32.0833 47.4149 0.000385278
  19 33.9167 48.6737 0.000332469
  20 35.75 48.0709 -5.55921e-05
  21 37.5833 49.5749 0.000124107
  22 39.4167 45.7486 0.000148812
  23 41.25 48.6937 0.000150264
  24 43.0833 52.6386 0.000228685
  25 44.9167 35.8649 0.000258289
  26 46.75 76.564 0.000305511
  27 48.5833 0.0854286 0.00440951
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
2632000 31 1949
  1 0.916667 362.139 -0.0017008
  2 2.75 65.5857 -1.60102e-06
  3 4.58333 30.7731 0.000123217
  4 6.41667 57.894 -0.000253107
  5 8.25 45.3057 -0.000217988
  6 10.0833 45.9109 -0.000353277
  7 11.9167 47.618 -0.000311523
  8 13.75 45.9706 -0.00032524
  9 15.5833 48.7129 -0.000340078
  10 17.4167 47.342 -0.00014947
  11 19.25 48.9437 -7.38094e-05
  12 21.0833 46.2577 0.00022574
  13 22.9167 50.9886 0.000318915
  14 24.75 44.7426 6.11106e-05
  15 26.5833 51.2757 8.59759e-05
  16 28.4167 45.5409 5.05611e-05
  17 30.25 49.6314 7.64713e-05
  18 32.0833 46.6669 -9.51954e-05
  19 33.9167 44.9049 -8.39535e-05
  20 35.75 51.7511 -2.31172e-05
  21 37.5833 47.676 -0.000143121
  22 39.4167 48.022 0.000155751
  23 41.25 46.1786 0.000135745
  24 43.0833 53.4814 1.94797e-05
  25 44.9167 35.008 6.1454e-05
  26 46.75 78.6306 0.000400174
  27 48.5833 0.0477143 -0.00348565
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
2635500 31 1948.9999999999998
  1 0.916667 362 -0.0017
  2 2.75 63.5834 -0.000477264
  3 4.58333 30.066 -0.000683404
  4 6.41667 58.0291 -0.000454018
  5 8.25 44.8614 -0.000408272
  6 10.0833 45.4977 -0.000223841
  7 11.9167 48.4437 -2.97443e-05
  8 13.75 47.9611 -0.000353578
  9 15.5833 49.1017 -0.000119191
  10 17.4167 44.9563 -0.000112145
  11 19.25 48.5006 -0.000336569
  12 21.0833 45.2574 -0.000211454
  13 22.9167 51.5963 8.03732e-05
  14 24.75 46.486 0.000451902
  15 26.5833 48.6009 0.00017824
  16 28.4167 48.8123 0.000238884
  17 30.25 47.0183 0.000157499
  18 32.0833 49.9429 7.71507e-05
  19 33.9167 48.3703 9.95243e-06
  20 35.75 47.5234 0.000171005
  21 37.5833 49.5917 0.00018264
  22 39.4167 48.8546 0.000120005
  23 41.25 46.1117 0.000161259
  24 43.0833 52.0486 0.000190884
  25 44.9167 38.3326 8.01942e-05
  26 46.75 75.2531 0.000193966
  27 48.5833 0.198857 0.000669977
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
2639000 31 1948.9999999999998
  1 0.916667 362.066 -0.00170028
  2 2.75 62.0214 -0.000527828
  3 4.58333 33.6309 -0.000587076
  4 6.41667 53.6543 -0.000199893
  5 8.25 47.4271 -0.000360066
  6 10.0833 46.8946 -5.36409e-05
  7 11.9167 48.6894 -0.000197824
  8 13.75 50.7151 4.86547e-05
  9 15.5833 44.8309 -0.000115443
  10 17.4167 48.684 -0.00027451
  11 19.25 47.286 -0.000311334
  12 21.0833 49.1114 -0.000235581
  13 22.9167 47.9957 -0.000356607
  14 24.75 45.7509 -0.000176491
  15 26.5833 51.692 -8.19096e-06
  16 28.4167 46.32 0.000225985
  17 30.25 48.5623 5.74294e-06
  18 32.0833 48.5286 0.000131623
  19 33.9167 48.9203 -0.000300982
  20 35.75 46.316 -0.000102332
  21 37.5833 49.1851 8.00112e-05
  22 39.4167 44.3726 0.00031674
  23 41.25 51.7389 0.000237484
  24 43.0833 50.4629 0.000460887
  25 44.9167 38.0146 0.00037774
  26 46.75 73.7231 0.000807682
  27 48.5833 0.405714 0.00210803
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
2642500 31 1949.0000000000002
  1 0.916667 362.129 -0.00170016
  2 2.75 63.384 -0.000395133
  3 4.58333 34.0403 -0.000522061
  4 6.41667 54.5706 -0.000193011
  5 8.25 43.6077 -0.000192488
  6 10.0833 48.8777 -0.000412611
  7 11.9167 49.2757 -0.000125388
  8 13.75 46.6454 -0.000161309
  9 15.5833 48.5403 -0.000304369
  10 17.4167 47.674 -0.000591849
  11 19.25 47.6386 -0.00042688
  12 21.0833 49.4486 -0.000390366
  13 22.9167 46.2726 -0.000284867
  14 24.75 47.1446 4.6237e-06
  15 26.5833 49.8049 -6.72192e-05
  16 28.4167 48.2483 -0.000186911
  17 30.25 48.1034 -0.000131539
  18 32.0833 47.1169 -5.50275e-05
  19 33.9167 49.6126 0.000135344
  20 35.75 46.2166 0.000397635
  21 37.5833 47.3531 0.000393269
  22 39.4167 48.2431 0.000289938
  23 41.25 47.6431 0.000450546
  24 43.0833 53.728 0.000538487
  25 44.9167 37.6737 0.000464222
  26 46.75 73.7049 0.000513343
  27 48.5833 0.302286 0.00160461
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
2646000 31 1948.9999999999998
  1 0.916667 362.12 -0.00169907
  2 2.75 63.1794 -0.000380905
  3 4.58333 33.4789 -0.00027373
  4 6.41667 56.3729 -0.000400869
  5 8.25 44.1209 -0.000611713
  6 10.0833 46.3037 -0.000382721
  7 11.9167 50.9129 -0.000442467
  8 13.75 45.2166 -0.00046567
  9 15.5833 47.8006 -0.000433734
  10 17.4167 44.7143 0.000115149
  11 19.25 46.2997 9.84672e-05
  12 21.0833 49.7971 0.00035826
  13 22.9167 46.8991 0.000408413
  14 24.75 47.1797 0.00044698
  15 26.5833 50.3809 0.000185468
  16 28.4167 48.0511 0.000181487
  17 30.25 50.1549 6.41136e-05
  18 32.0833 47.6277 0.000316202
  19 33.9167 49.0329 0.000122256
  20 35.75 46.4103 0.000109397
  21 37.5833 50.6994 0.000196078
  22 39.4167 45.0111 3.76729e-05
  23 41.25 48.2054 -0.000304854
  24 43.0833 52.1137 -2.33499e-05
  25 44.9167 36.0946 0.000168693
  26 46.75 78.596 0.000259809
  27 48.5833 0.226571 0.000913366
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
2649500 31 1948.9999999999995
  1 0.916667 362 -0.0017
  2 2.75 64.3863 -0.000158622
  3 4.58333 33.9874 -0.000252379
  4 6.41667 54.2746 -0.000143285
  5 8.25 48.9757 -8.49906e-05
  6 10.0833 47.7217 -0.000183911
  7 11.9167 49.7486 -0.000171552
  8 13.75 48.692 -0.000285802
  9 15.5833 46.6029 6.3522e-05
  10 17.4167 46.5954 2.54176e-05
  11 19.25 48.7017 -1.0386e-05
  12 21.0833 47.7874 0.000260298
  13 22.9167 49.9663 0.000233476
  14 24.75 48.7677 5.76075e-05
  15 26.5833 46.4637 0.000159676
  16 28.4167 53.234 0.000226372
  17 30.25 45.1794 8.59988e-05
  18 32.0833 48.1309 0.000142476
  19 33.9167 46.1394 0.000162509
  20 35.75 47.9554 0.000114552
  21 37.5833 44.7374 0.000196519
  22 39.4167 48.1543 -8.25211e-05
  23 41.25 46.3463 -0.000256542
